"","species","family","dayTemp","nightTemp","stemLen1","leafNum1","stemLen2","leafNum2","rgrStem","rgrLeaf","familyI","RGR","dayTempc","RGRs"
"283","bic",256,15,0,1.5,6,1.8,6,0.028571429,0,21,0.028571429,-18,0.246122093709667
"284","bic",256,15,0,2.2,6,2.6,6,0.025974026,0,21,0.025974026,-18,0.223747354785416
"285","bic",256,20,5,1.6,6,2.5,8,0.080357143,0.047619048,21,0.080357143,-13,0.692218379405774
"286","bic",256,20,5,1.2,4,1.6,6,0.047619048,0.071428571,21,0.047619048,-13,0.410203486644688
"287","bic",256,25,10,1,4,1.5,6,0.071428571,0.071428571,21,0.071428571,-8,0.615305221352759
"288","bic",256,25,10,1.5,6,4.1,6,0.247619048,0,21,0.247619048,-8,2.13305811676954
"289","bic",256,30,15,0.5,2,0.9,2,0.114285714,0,21,0.114285714,-3,0.984488357610123
"290","bic",256,30,15,1,4,2.8,6,0.257142857,0.071428571,21,0.257142857,-3,2.21509880892991
"291","bic",256,35,20,1,4,2.9,4,0.271428571,0,21,0.271428571,2,2.33815985147761
"292","bic",256,40,25,0.9,4,2.6,4,0.26984127,0,21,0.26984127,7,2.32448640709135
"293","bic",256,40,25,1.2,4,4.8,6,0.428571429,0.071428571,21,0.428571429,7,3.69183135395937
"294","bic",256,45,30,1,2,1.6,4,0.085714286,0.142857143,21,0.085714286,12,0.738366272514729
"295","bic",256,45,30,1.5,6,4.3,8,0.266666667,0.047619048,21,0.266666667,12,2.29713950970456
"296","bic",256,50,35,1.6,6,0,0,0,0,21,0,17,0
"297","bic",256,50,35,1.9,6,3,6,0.082706767,0,21,0.082706767,17,0.712458682343037
"298","bic",257,15,0,0.8,2,0.9,2,0.017857143,0,22,0.017857143,-18,0.153826307491758
"299","bic",257,15,0,1.2,6,1.5,6,0.035714286,0,22,0.035714286,-18,0.307652614983516
"300","bic",257,20,5,0.4,2,0.5,4,0.035714286,0.142857143,22,0.035714286,-13,0.307652614983516
"301","bic",257,20,5,0.3,2,0.5,2,0.095238095,0,22,0.095238095,-13,0.820406964675103
"302","bic",257,25,10,0.7,6,1.6,8,0.183673469,0.047619048,22,0.183673469,-8,1.58221343248872
"303","bic",257,25,10,0.6,4,1.6,6,0.238095238,0.071428571,22,0.238095238,-8,2.05101741599489
"304","bic",257,30,15,0.5,4,1.2,6,0.2,0.071428571,22,0.2,-3,1.72285463012485
"305","bic",257,30,15,0.4,2,0.6,2,0.071428571,0,22,0.071428571,-3,0.615305221352759
"306","bic",257,35,20,0.9,4,4.1,6,0.507936508,0.071428571,22,0.507936508,2,4.37550382308625
"307","bic",257,40,25,0.7,4,1,4,0.06122449,0,22,0.06122449,7,0.527404480367664
"308","bic",257,40,25,0.5,2,0.8,4,0.085714286,0.142857143,22,0.085714286,7,0.738366272514729
"309","bic",257,45,30,0.9,2,1,2,0.015873016,0,22,0.015873016,12,0.136734495548229
"310","bic",257,45,30,0.7,2,0.7,2,0,0,22,0,12,0
"311","bic",257,50,35,0.8,4,0.8,4,0,0,22,0,17,0
"312","bic",257,50,35,1.3,6,0,0,0,0,22,0,17,0
"313","bic",258,15,0,0.8,6,1.1,6,0.053571429,0,23,0.053571429,-18,0.461478922475274
"314","bic",258,20,5,0.8,2,1,2,0.035714286,0,23,0.035714286,-13,0.307652614983516
"315","bic",258,20,5,0.5,2,0.6,2,0.028571429,0,23,0.028571429,-13,0.246122093709667
"316","bic",258,25,10,0.5,2,0.5,4,0,0.142857143,23,0,-8,0
"317","bic",258,25,10,0.4,2,0.4,4,0,0.142857143,23,0,-8,0
"318","bic",258,30,15,0.6,4,1.2,6,0.142857143,0.071428571,23,0.142857143,-3,1.23061045131979
"319","bic",258,30,15,0.7,4,1.5,6,0.163265306,0.071428571,23,0.163265306,-3,1.40641194190425
"320","bic",258,35,20,1.2,4,2.8,6,0.19047619,0.071428571,23,0.19047619,2,1.64081392935021
"321","bic",258,35,20,0.4,2,0.7,2,0.107142857,0,23,0.107142857,2,0.922957836336275
"322","bic",258,40,25,0.9,2,0.9,4,0,0.142857143,23,0,7,0
"323","bic",258,45,30,0.7,4,2.5,6,0.367346939,0.071428571,23,0.367346939,12,3.16442687359171
"324","bic",258,45,30,0.5,2,1.5,4,0.285714286,0.142857143,23,0.285714286,12,2.46122090263958
"325","bic",258,50,35,1,2,0,0,0,0,23,0,17,0
"326","bic",258,50,35,1.1,4,1.1,4,0,0,23,0,17,0
"327","car",1,15,0,0.6,6,0.8,6,0.047619048,0,1,0,-18,0
"328","car",1,15,0,0.6,4,0.8,6,0.047619048,0.071428571,1,0.071428571,-18,2.16841003539475
"329","car",1,15,0,0.6,4,0.8,4,0.047619048,0,1,0,-18,0
"330","car",1,15,0,0.9,4,0.9,6,0,0.071428571,1,0.071428571,-18,2.16841003539475
"331","car",1,20,5,0.8,6,0.9,6,0.017857143,0,1,0,-13,0
"332","car",1,20,5,0.8,4,0.8,4,0,0,1,0,-13,0
"333","car",1,20,5,0.8,4,0.9,6,0.017857143,0.071428571,1,0.071428571,-13,2.16841003539475
"334","car",1,20,5,0.6,4,0.7,6,0.023809524,0.071428571,1,0.071428571,-13,2.16841003539475
"335","car",1,25,10,0.9,4,1,6,0.015873016,0.071428571,1,0.071428571,-8,2.16841003539475
"336","car",1,25,10,1,6,1.1,6,0.014285714,0,1,0,-8,0
"337","car",1,25,10,1.1,4,1.2,6,0.012987013,0.071428571,1,0.071428571,-8,2.16841003539475
"338","car",1,25,10,1.3,6,1.3,6,0,0,1,0,-8,0
"339","car",1,30,15,0.7,6,0.9,6,0.040816327,0,1,0,-3,0
"340","car",1,30,15,0.7,4,1.1,6,0.081632653,0.071428571,1,0.071428571,-3,2.16841003539475
"341","car",1,30,15,1.3,6,1.6,6,0.032967033,0,1,0,-3,0
"342","car",1,30,15,0.8,6,1.1,6,0.053571429,0,1,0,-3,0
"343","car",1,35,20,0.5,4,0.7,6,0.057142857,0.071428571,1,0.071428571,2,2.16841003539475
"344","car",1,35,20,0.7,4,0.9,6,0.040816327,0.071428571,1,0.071428571,2,2.16841003539475
"345","car",1,35,20,0.9,6,1.6,8,0.111111111,0.047619048,1,0.047619048,2,1.44560671050166
"346","car",1,35,20,0.9,6,1.1,6,0.031746032,0,1,0,2,0
"347","car",1,40,25,1.6,4,2,6,0.035714286,0.071428571,1,0.071428571,7,2.16841003539475
"348","car",1,40,25,1.2,4,1.6,6,0.047619048,0.071428571,1,0.071428571,7,2.16841003539475
"349","car",1,40,25,1.4,6,1.9,8,0.051020408,0.047619048,1,0.047619048,7,1.44560671050166
"350","car",1,40,25,1,6,1.2,6,0.028571429,0,1,0,7,0
"351","car",1,45,30,0.7,4,1.1,6,0.081632653,0.071428571,1,0.071428571,12,2.16841003539475
"352","car",1,45,30,1.1,4,1.2,6,0.012987013,0.071428571,1,0.071428571,12,2.16841003539475
"353","car",1,45,30,0.7,4,1.1,6,0.081632653,0.071428571,1,0.071428571,12,2.16841003539475
"354","car",1,45,30,0.6,4,0.7,4,0.023809524,0,1,0,12,0
"355","car",1,50,35,0.9,6,0,0,0,0,1,0,17,0
"356","car",1,50,35,1.2,6,1.3,6,0.011904762,0,1,0,17,0
"357","car",1,50,35,0.7,4,0.9,4,0.040816327,0,1,0,17,0
"358","car",1,50,35,0.9,4,1.1,4,0.031746032,0,1,0,17,0
"359","car",2,15,0,0.6,6,0.7,6,0.023809524,0,2,0,-18,0
"360","car",2,15,0,0.5,4,0.6,4,0.028571429,0,2,0,-18,0
"361","car",2,15,0,0.6,6,0.7,6,0.023809524,0,2,0,-18,0
"362","car",2,15,0,0.5,6,0.5,6,0,0,2,0,-18,0
"363","car",2,20,5,0.4,4,0.6,6,0.071428571,0.071428571,2,0.071428571,-13,2.16841003539475
"364","car",2,20,5,0.4,4,0.6,4,0.071428571,0,2,0,-13,0
"365","car",2,20,5,0.7,6,0.8,6,0.020408163,0,2,0,-13,0
"366","car",2,20,5,0.6,4,0.7,6,0.023809524,0.071428571,2,0.071428571,-13,2.16841003539475
"367","car",2,25,10,1,6,1.3,8,0.042857143,0.047619048,2,0.047619048,-8,1.44560671050166
"368","car",2,25,10,0.8,6,0.8,6,0,0,2,0,-8,0
"369","car",2,25,10,1.4,8,1.7,8,0.030612245,0,2,0,-8,0
"370","car",2,25,10,0.7,6,0.8,6,0.020408163,0,2,0,-8,0
"371","car",2,30,15,0.9,6,0.9,8,0,0.047619048,2,0.047619048,-3,1.44560671050166
"372","car",2,30,15,0.7,6,0.8,6,0.020408163,0,2,0,-3,0
"373","car",2,30,15,0.7,6,1.1,6,0.081632653,0,2,0,-3,0
"374","car",2,30,15,1.9,8,2.3,14,0.030075188,0.107142857,2,0.107142857,-3,3.25261506827099
"375","car",2,35,20,0.6,4,0.8,6,0.047619048,0.071428571,2,0.071428571,2,2.16841003539475
"376","car",2,35,20,0.5,4,0.7,6,0.057142857,0.071428571,2,0.071428571,2,2.16841003539475
"377","car",2,35,20,0.6,6,0.9,6,0.071428571,0,2,0,2,0
"378","car",2,35,20,0.5,4,0.7,6,0.057142857,0.071428571,2,0.071428571,2,2.16841003539475
"379","car",2,40,25,1.1,4,1.4,6,0.038961039,0.071428571,2,0.071428571,7,2.16841003539475
"380","car",2,40,25,1,6,1.5,8,0.071428571,0.047619048,2,0.047619048,7,1.44560671050166
"381","car",2,40,25,0.8,6,0.9,6,0.017857143,0,2,0,7,0
"382","car",2,40,25,0.5,4,0.6,6,0.028571429,0.071428571,2,0.071428571,7,2.16841003539475
"383","car",2,45,30,1.2,6,1.9,8,0.083333333,0.047619048,2,0.047619048,12,1.44560671050166
"384","car",2,45,30,1,6,1.7,8,0.1,0.047619048,2,0.047619048,12,1.44560671050166
"385","car",2,45,30,0.7,4,0.7,6,0,0.071428571,2,0.071428571,12,2.16841003539475
"386","car",2,45,30,0.4,4,0.5,4,0.035714286,0,2,0,12,0
"387","car",2,50,35,1,6,1.1,6,0.014285714,0,2,0,17,0
"388","car",2,50,35,0.9,4,0.9,6,0,0.071428571,2,0.071428571,17,2.16841003539475
"389","car",2,50,35,0.9,4,1,6,0.015873016,0.071428571,2,0.071428571,17,2.16841003539475
"390","car",2,50,35,1,4,1.1,6,0.014285714,0.071428571,2,0.071428571,17,2.16841003539475
"391","car",3,15,0,0.6,6,0.9,6,0.071428571,0,3,0,-18,0
"392","car",3,15,0,0.2,4,0.3,6,0.071428571,0.071428571,3,0.071428571,-18,2.16841003539475
"393","car",3,15,0,0.6,6,0.8,6,0.047619048,0,3,0,-18,0
"394","car",3,15,0,0.7,6,0.8,6,0.020408163,0,3,0,-18,0
"395","car",3,20,5,0.8,6,0.8,6,0,0,3,0,-13,0
"396","car",3,20,5,0.5,4,0.5,6,0,0.071428571,3,0.071428571,-13,2.16841003539475
"397","car",3,20,5,0.4,6,0.5,6,0.035714286,0,3,0,-13,0
"398","car",3,20,5,0.4,4,0.5,6,0.035714286,0.071428571,3,0.071428571,-13,2.16841003539475
"399","car",3,25,10,0.7,6,0.9,6,0.040816327,0,3,0,-8,0
"400","car",3,25,10,1,6,1,6,0,0,3,0,-8,0
"401","car",3,25,10,0.7,6,0.8,6,0.020408163,0,3,0,-8,0
"402","car",3,25,10,0.8,6,1.1,6,0.053571429,0,3,0,-8,0
"403","car",3,30,15,0.6,6,0.8,8,0.047619048,0.047619048,3,0.047619048,-3,1.44560671050166
"404","car",3,30,15,0.6,4,0.8,6,0.047619048,0.071428571,3,0.071428571,-3,2.16841003539475
"405","car",3,30,15,0.6,6,0.8,6,0.047619048,0,3,0,-3,0
"406","car",3,30,15,1.2,8,1.2,8,0,0,3,0,-3,0
"407","car",3,35,20,0.5,4,0.6,6,0.028571429,0.071428571,3,0.071428571,2,2.16841003539475
"408","car",3,35,20,0.7,4,0.8,6,0.020408163,0.071428571,3,0.071428571,2,2.16841003539475
"409","car",3,35,20,0.6,6,0.7,6,0.023809524,0,3,0,2,0
"410","car",3,35,20,0.8,4,1.1,6,0.053571429,0.071428571,3,0.071428571,2,2.16841003539475
"411","car",3,40,25,1.3,6,1.3,6,0,0,3,0,7,0
"412","car",3,40,25,0.9,6,1.3,8,0.063492063,0.047619048,3,0.047619048,7,1.44560671050166
"413","car",3,40,25,1.1,6,1.5,8,0.051948052,0.047619048,3,0.047619048,7,1.44560671050166
"414","car",3,40,25,0.7,4,0.7,4,0,0,3,0,7,0
"415","car",3,45,30,0.8,6,1,6,0.035714286,0,3,0,12,0
"416","car",3,45,30,0.8,4,1,6,0.035714286,0.071428571,3,0.071428571,12,2.16841003539475
"417","car",3,45,30,0.5,4,0.7,6,0.057142857,0.071428571,3,0.071428571,12,2.16841003539475
"418","car",3,45,30,0.6,6,0.9,6,0.071428571,0,3,0,12,0
"419","car",3,50,35,0.9,6,1.1,6,0.031746032,0,3,0,17,0
"420","car",3,50,35,0.7,4,0.8,6,0.020408163,0.071428571,3,0.071428571,17,2.16841003539475
"421","car",3,50,35,0.8,4,1,4,0.035714286,0,3,0,17,0
"422","car",3,50,35,1,4,1,4,0,0,3,0,17,0
"423","car",4,15,0,0.8,6,1,6,0.035714286,0,4,0,-18,0
"424","car",4,15,0,0.8,6,0.8,6,0,0,4,0,-18,0
"425","car",4,15,0,0.8,4,0.8,6,0,0.071428571,4,0.071428571,-18,2.16841003539475
"426","car",4,15,0,1,6,1.1,6,0.014285714,0,4,0,-18,0
"427","car",4,20,5,0.7,4,0.9,4,0.040816327,0,4,0,-13,0
"428","car",4,20,5,0.6,4,0.6,6,0,0.071428571,4,0.071428571,-13,2.16841003539475
"429","car",4,20,5,0.8,4,0.9,6,0.017857143,0.071428571,4,0.071428571,-13,2.16841003539475
"430","car",4,20,5,0.8,4,0.9,6,0.017857143,0.071428571,4,0.071428571,-13,2.16841003539475
"431","car",4,25,10,1.5,6,1.5,6,0,0,4,0,-8,0
"432","car",4,25,10,1,4,1,4,0,0,4,0,-8,0
"433","car",4,25,10,1.3,8,1.4,8,0.010989011,0,4,0,-8,0
"434","car",4,25,10,0.7,6,0.9,6,0.040816327,0,4,0,-8,0
"435","car",4,30,15,1.2,6,1.3,6,0.011904762,0,4,0,-3,0
"436","car",4,30,15,0.6,4,0.8,6,0.047619048,0.071428571,4,0.071428571,-3,2.16841003539475
"437","car",4,30,15,0.9,6,1.7,6,0.126984127,0,4,0,-3,0
"438","car",4,30,15,0.9,6,1.1,8,0.031746032,0.047619048,4,0.047619048,-3,1.44560671050166
"439","car",4,35,20,0.6,4,0.7,6,0.023809524,0.071428571,4,0.071428571,2,2.16841003539475
"440","car",4,35,20,0.9,6,1.1,8,0.031746032,0.047619048,4,0.047619048,2,1.44560671050166
"441","car",4,35,20,0.8,4,0.9,6,0.017857143,0.071428571,4,0.071428571,2,2.16841003539475
"442","car",4,35,20,0.7,6,0.9,8,0.040816327,0.047619048,4,0.047619048,2,1.44560671050166
"443","car",4,40,25,1.4,4,2,8,0.06122449,0.142857143,4,0.142857143,7,4.33682010114724
"444","car",4,40,25,1.2,4,1.6,6,0.047619048,0.071428571,4,0.071428571,7,2.16841003539475
"445","car",4,40,25,1.4,6,1.7,8,0.030612245,0.047619048,4,0.047619048,7,1.44560671050166
"446","car",4,40,25,1.1,6,1.4,6,0.038961039,0,4,0,7,0
"447","car",4,45,30,1.8,6,2.7,8,0.071428571,0.047619048,4,0.047619048,12,1.44560671050166
"448","car",4,45,30,1.1,4,1.4,6,0.038961039,0.071428571,4,0.071428571,12,2.16841003539475
"449","car",4,45,30,0.7,4,0.7,6,0,0.071428571,4,0.071428571,12,2.16841003539475
"450","car",4,45,30,0.8,4,0.9,6,0.017857143,0.071428571,4,0.071428571,12,2.16841003539475
"451","car",4,50,35,0.5,4,0.7,4,0.057142857,0,4,0,17,0
"452","car",4,50,35,0.8,4,0.9,4,0.017857143,0,4,0,17,0
"453","car",4,50,35,0.7,4,0.9,4,0.040816327,0,4,0,17,0
"454","car",4,50,35,0.8,4,0.9,4,0.017857143,0,4,0,17,0
"455","car",5,15,0,0.6,6,0.7,6,0.023809524,0,5,0,-18,0
"456","car",5,15,0,0.5,6,0.6,6,0.028571429,0,5,0,-18,0
"457","car",5,15,0,0.5,4,0.6,4,0.028571429,0,5,0,-18,0
"458","car",5,15,0,0.8,6,0.9,6,0.017857143,0,5,0,-18,0
"459","car",5,20,5,0.9,6,1,6,0.015873016,0,5,0,-13,0
"460","car",5,20,5,0.7,8,0.7,8,0,0,5,0,-13,0
"461","car",5,20,5,0.7,4,1,6,0.06122449,0.071428571,5,0.071428571,-13,2.16841003539475
"462","car",5,20,5,0.5,4,0.7,6,0.057142857,0.071428571,5,0.071428571,-13,2.16841003539475
"463","car",5,25,10,0.6,6,0.9,6,0.071428571,0,5,0,-8,0
"464","car",5,25,10,1.1,6,1.1,6,0,0,5,0,-8,0
"465","car",5,25,10,0.7,6,0.9,6,0.040816327,0,5,0,-8,0
"466","car",5,25,10,0.6,6,0.8,6,0.047619048,0,5,0,-8,0
"467","car",5,30,15,0.9,6,1.1,6,0.031746032,0,5,0,-3,0
"468","car",5,30,15,0.7,6,1,6,0.06122449,0,5,0,-3,0
"469","car",5,30,15,1.4,8,2,8,0.06122449,0,5,0,-3,0
"470","car",5,30,15,0.7,6,0.8,6,0.020408163,0,5,0,-3,0
"471","car",5,35,20,0.8,6,1.1,6,0.053571429,0,5,0,2,0
"472","car",5,35,20,0.5,6,0.7,6,0.057142857,0,5,0,2,0
"473","car",5,35,20,0.6,4,0.8,6,0.047619048,0.071428571,5,0.071428571,2,2.16841003539475
"474","car",5,35,20,1,6,1.5,6,0.071428571,0,5,0,2,0
"475","car",5,40,25,1.1,6,1.4,6,0.038961039,0,5,0,7,0
"476","car",5,40,25,0.9,4,1.4,6,0.079365079,0.071428571,5,0.071428571,7,2.16841003539475
"477","car",5,40,25,1.1,8,1.7,10,0.077922078,0.035714286,5,0.035714286,7,1.08420503287624
"478","car",5,40,25,0.7,4,0.9,4,0.040816327,0,5,0,7,0
"479","car",5,45,30,1,4,1.2,6,0.028571429,0.071428571,5,0.071428571,12,2.16841003539475
"480","car",5,45,30,0.9,6,1.1,6,0.031746032,0,5,0,12,0
"481","car",5,45,30,0.6,6,1,6,0.095238095,0,5,0,12,0
"482","car",5,45,30,0.5,4,0.9,6,0.114285714,0.071428571,5,0.071428571,12,2.16841003539475
"483","car",5,50,35,0.7,6,0.9,6,0.040816327,0,5,0,17,0
"484","car",5,50,35,0.9,6,1.1,6,0.031746032,0,5,0,17,0
"485","car",5,50,35,0.8,4,0.9,6,0.017857143,0.071428571,5,0.071428571,17,2.16841003539475
"486","car",5,50,35,0.5,4,0.8,6,0.085714286,0.071428571,5,0.071428571,17,2.16841003539475
"487","car",6,15,0,0.7,6,0.9,6,0.040816327,0,6,0,-18,0
"488","car",6,15,0,0.5,4,0.7,6,0.057142857,0.071428571,6,0.071428571,-18,2.16841003539475
"489","car",6,15,0,0.8,2,0.8,4,0,0.142857143,6,0.142857143,-18,4.33682010114724
"490","car",6,15,0,0.9,6,1.1,6,0.031746032,0,6,0,-18,0
"491","car",6,20,5,0.9,6,1.1,6,0.031746032,0,6,0,-13,0
"492","car",6,20,5,0.7,4,0.8,4,0.020408163,0,6,0,-13,0
"493","car",6,20,5,1,6,1.2,6,0.028571429,0,6,0,-13,0
"494","car",6,20,5,0.9,4,1.1,6,0.031746032,0.071428571,6,0.071428571,-13,2.16841003539475
"495","car",6,25,10,1.2,4,1.2,6,0,0.071428571,6,0.071428571,-8,2.16841003539475
"496","car",6,25,10,1.4,6,1.4,6,0,0,6,0,-8,0
"497","car",6,25,10,1,6,1.2,6,0.028571429,0,6,0,-8,0
"498","car",6,25,10,1.8,6,1.9,8,0.007936508,0.047619048,6,0.047619048,-8,1.44560671050166
"499","car",6,30,15,0.9,4,1.1,6,0.031746032,0.071428571,6,0.071428571,-3,2.16841003539475
"500","car",6,30,15,0.8,4,1,6,0.035714286,0.071428571,6,0.071428571,-3,2.16841003539475
"501","car",6,30,15,0.9,6,1.1,6,0.031746032,0,6,0,-3,0
"502","car",6,30,15,1.1,4,1.1,6,0,0.071428571,6,0.071428571,-3,2.16841003539475
"503","car",6,35,20,1,4,1.2,6,0.028571429,0.071428571,6,0.071428571,2,2.16841003539475
"504","car",6,35,20,0.7,4,0.9,6,0.040816327,0.071428571,6,0.071428571,2,2.16841003539475
"505","car",6,35,20,1.3,6,1.7,8,0.043956044,0.047619048,6,0.047619048,2,1.44560671050166
"506","car",6,35,20,1.3,6,1.9,8,0.065934066,0.047619048,6,0.047619048,2,1.44560671050166
"507","car",6,40,25,1.6,4,1.7,6,0.008928571,0.071428571,6,0.071428571,7,2.16841003539475
"508","car",6,40,25,1.4,4,1.6,6,0.020408163,0.071428571,6,0.071428571,7,2.16841003539475
"509","car",6,40,25,1.2,6,1.9,8,0.083333333,0.047619048,6,0.047619048,7,1.44560671050166
"510","car",6,40,25,1,4,1,4,0,0,6,0,7,0
"511","car",6,45,30,1.4,6,2.3,8,0.091836735,0.047619048,6,0.047619048,12,1.44560671050166
"512","car",6,45,30,1.1,6,1.7,8,0.077922078,0.047619048,6,0.047619048,12,1.44560671050166
"513","car",6,45,30,0.9,4,1.1,6,0.031746032,0.071428571,6,0.071428571,12,2.16841003539475
"514","car",6,45,30,1.2,4,1.8,6,0.071428571,0.071428571,6,0.071428571,12,2.16841003539475
"515","car",6,50,35,0.8,4,0,0,0,0,6,0,17,0
"516","car",6,50,35,1.2,6,1.4,6,0.023809524,0,6,0,17,0
"517","car",6,50,35,1.2,4,1.6,6,0.047619048,0.071428571,6,0.071428571,17,2.16841003539475
"518","car",6,50,35,0.9,4,1.2,4,0.047619048,0,6,0,17,0
"519","car",7,15,0,0.7,6,0.8,6,0.020408163,0,7,0,-18,0
"520","car",7,15,0,0.5,4,0.6,4,0.028571429,0,7,0,-18,0
"521","car",7,15,0,0.7,4,0.9,4,0.040816327,0,7,0,-18,0
"522","car",7,15,0,0.5,4,0.5,4,0,0,7,0,-18,0
"523","car",7,20,5,0.8,4,0.8,6,0,0.071428571,7,0.071428571,-13,2.16841003539475
"524","car",7,20,5,0.6,4,0.7,4,0.023809524,0,7,0,-13,0
"525","car",7,20,5,0.7,4,0.9,6,0.040816327,0.071428571,7,0.071428571,-13,2.16841003539475
"526","car",7,20,5,0.7,4,0.8,6,0.020408163,0.071428571,7,0.071428571,-13,2.16841003539475
"527","car",7,25,10,0.7,4,0.9,4,0.040816327,0,7,0,-8,0
"528","car",7,25,10,0.8,4,0.8,4,0,0,7,0,-8,0
"529","car",7,25,10,0.9,4,1.1,6,0.031746032,0.071428571,7,0.071428571,-8,2.16841003539475
"530","car",7,25,10,0.7,6,0.8,6,0.020408163,0,7,0,-8,0
"531","car",7,30,15,1.1,4,1.2,6,0.012987013,0.071428571,7,0.071428571,-3,2.16841003539475
"532","car",7,30,15,0.6,6,0.9,6,0.071428571,0,7,0,-3,0
"533","car",7,30,15,0.9,6,1.3,8,0.063492063,0.047619048,7,0.047619048,-3,1.44560671050166
"534","car",7,30,15,0.7,6,0.7,6,0,0,7,0,-3,0
"535","car",7,35,20,0.7,4,0.9,6,0.040816327,0.071428571,7,0.071428571,2,2.16841003539475
"536","car",7,35,20,1.3,6,1.5,6,0.021978022,0,7,0,2,0
"537","car",7,35,20,0.7,4,0.8,6,0.020408163,0.071428571,7,0.071428571,2,2.16841003539475
"538","car",7,35,20,0.7,4,1.4,6,0.142857143,0.071428571,7,0.071428571,2,2.16841003539475
"539","car",7,40,25,1.6,4,1.7,6,0.008928571,0.071428571,7,0.071428571,7,2.16841003539475
"540","car",7,40,25,1.1,4,1.1,4,0,0,7,0,7,0
"541","car",7,40,25,1.3,6,1.5,6,0.021978022,0,7,0,7,0
"542","car",7,40,25,0.7,4,0.7,6,0,0.071428571,7,0.071428571,7,2.16841003539475
"543","car",7,45,30,0.7,6,1.3,6,0.12244898,0,7,0,12,0
"544","car",7,45,30,1.1,4,1.3,6,0.025974026,0.071428571,7,0.071428571,12,2.16841003539475
"545","car",7,45,30,1.2,6,1.6,8,0.047619048,0.047619048,7,0.047619048,12,1.44560671050166
"546","car",7,45,30,0.9,6,1.1,6,0.031746032,0,7,0,12,0
"547","car",7,50,35,0.7,4,0,0,0,0,7,0,17,0
"548","car",7,50,35,0.8,6,0.9,6,0.017857143,0,7,0,17,0
"549","car",7,50,35,0.9,4,1,4,0.015873016,0,7,0,17,0
"550","car",7,50,35,0.8,4,1,6,0.035714286,0.071428571,7,0.071428571,17,2.16841003539475
"551","car",8,15,0,0.7,6,0.8,6,0.020408163,0,8,0,-18,0
"552","car",8,15,0,0.9,6,1.1,6,0.031746032,0,8,0,-18,0
"553","car",8,15,0,1.1,6,1.1,6,0,0,8,0,-18,0
"554","car",8,15,0,0.5,4,0.6,5,0.028571429,0.035714286,8,0.035714286,-18,1.08420503287624
"555","car",8,20,5,1.1,8,1.1,8,0,0,8,0,-13,0
"556","car",8,20,5,0.6,6,0.7,6,0.023809524,0,8,0,-13,0
"557","car",8,20,5,1.5,6,1.5,8,0,0.047619048,8,0.047619048,-13,1.44560671050166
"558","car",8,20,5,0.7,4,0.8,6,0.020408163,0.071428571,8,0.071428571,-13,2.16841003539475
"559","car",8,25,10,0.9,6,1,6,0.015873016,0,8,0,-8,0
"560","car",8,25,10,0.9,6,1.2,6,0.047619048,0,8,0,-8,0
"561","car",8,25,10,0.7,4,0.7,6,0,0.071428571,8,0.071428571,-8,2.16841003539475
"562","car",8,25,10,1,4,1,6,0,0.071428571,8,0.071428571,-8,2.16841003539475
"563","car",8,30,15,1.3,6,1.4,6,0.010989011,0,8,0,-3,0
"564","car",8,30,15,1.2,6,1.4,8,0.023809524,0.047619048,8,0.047619048,-3,1.44560671050166
"565","car",8,30,15,0.9,6,0.9,6,0,0,8,0,-3,0
"566","car",8,30,15,1,6,1.3,8,0.042857143,0.047619048,8,0.047619048,-3,1.44560671050166
"567","car",8,35,20,0.5,4,0.6,6,0.028571429,0.071428571,8,0.071428571,2,2.16841003539475
"568","car",8,35,20,0.7,4,0.9,6,0.040816327,0.071428571,8,0.071428571,2,2.16841003539475
"569","car",8,35,20,0.8,6,1.1,8,0.053571429,0.047619048,8,0.047619048,2,1.44560671050166
"570","car",8,35,20,1,8,2,10,0.142857143,0.035714286,8,0.035714286,2,1.08420503287624
"571","car",8,40,25,1.5,4,1.5,6,0,0.071428571,8,0.071428571,7,2.16841003539475
"572","car",8,40,25,0.9,4,1.5,6,0.095238095,0.071428571,8,0.071428571,7,2.16841003539475
"573","car",8,40,25,1,6,1.3,6,0.042857143,0,8,0,7,0
"574","car",8,40,25,0.5,4,0.7,4,0.057142857,0,8,0,7,0
"575","car",8,45,30,1.1,4,1.1,6,0,0.071428571,8,0.071428571,12,2.16841003539475
"576","car",8,45,30,1,4,1.4,6,0.057142857,0.071428571,8,0.071428571,12,2.16841003539475
"577","car",8,45,30,0.9,4,1.1,6,0.031746032,0.071428571,8,0.071428571,12,2.16841003539475
"578","car",8,45,30,0.9,4,1.1,6,0.031746032,0.071428571,8,0.071428571,12,2.16841003539475
"579","car",8,50,35,0.6,6,0,0,0,0,8,0,17,0
"580","car",8,50,35,0.8,6,0.8,6,0,0,8,0,17,0
"581","car",8,50,35,0.7,4,0.8,4,0.020408163,0,8,0,17,0
"582","car",8,50,35,0.5,4,0.7,4,0.057142857,0,8,0,17,0
"583","car",9,15,0,1.5,6,1.5,6,0,0,9,0,-18,0
"584","car",9,15,0,0.7,6,0.8,6,0.020408163,0,9,0,-18,0
"585","car",9,15,0,0.6,4,0.9,4,0.071428571,0,9,0,-18,0
"586","car",9,15,0,0.9,6,1,6,0.015873016,0,9,0,-18,0
"587","car",9,20,5,0.7,6,1,6,0.06122449,0,9,0,-13,0
