"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta_0[30]",-2.15,0.01,0.85,-3.85,-2.71,-2.14,-1.57,-0.52,6091.9,1
"beta_0[31]",-2.79,0.01,0.87,-4.52,-3.35,-2.78,-2.22,-1.1,6792.52,1
"beta_0[32]",-2.66,0.01,0.87,-4.4,-3.25,-2.66,-2.07,-0.96,7042.26,1
"beta_0[33]",-2.91,0.01,0.88,-4.67,-3.49,-2.89,-2.31,-1.23,6756.34,1
"beta_0[34]",-2.77,0.01,0.86,-4.49,-3.35,-2.76,-2.19,-1.13,7280.79,1
"beta_0[35]",-2.52,0.01,0.88,-4.3,-3.11,-2.51,-1.92,-0.8,8015.11,1
"beta_0[36]",-2.73,0.01,0.86,-4.44,-3.32,-2.73,-2.14,-1.06,6357.93,1
"beta_0[37]",-2.06,0.01,0.86,-3.77,-2.63,-2.05,-1.47,-0.42,7443.12,1
"beta_0[38]",-2.5,0.01,0.86,-4.2,-3.09,-2.5,-1.91,-0.85,7192.83,1
"beta_0[39]",-2.66,0.01,0.86,-4.37,-3.22,-2.65,-2.09,-0.98,6614.49,1
"beta_0[40]",-2.12,0.01,0.85,-3.81,-2.69,-2.11,-1.54,-0.49,6549.72,1
"beta_0[41]",-2.48,0.01,0.89,-4.25,-3.07,-2.47,-1.87,-0.78,6583.55,1
"beta_0[42]",-2.34,0.01,0.87,-4.08,-2.9,-2.34,-1.76,-0.68,6637.38,1
"beta_1[1]",1.37,0.01,0.5,0.48,1.02,1.34,1.68,2.41,8584.15,1
"beta_1[2]",1.14,0,0.38,0.46,0.88,1.12,1.38,1.96,8092.37,1
"beta_1[3]",1.15,0.01,0.44,0.35,0.85,1.12,1.42,2.11,7555.31,1
"beta_1[4]",0.88,0,0.38,0.23,0.62,0.85,1.1,1.7,6025.27,1
"beta_1[5]",1.2,0.01,0.48,0.39,0.86,1.15,1.47,2.28,6998.01,1
"beta_1[6]",1.19,0.01,0.51,0.32,0.84,1.15,1.49,2.33,7278.1,1
"beta_1[7]",0.98,0,0.4,0.26,0.72,0.96,1.22,1.82,7710.66,1
"beta_1[8]",1.32,0.01,0.51,0.46,0.97,1.28,1.63,2.44,7652.13,1
"beta_1[9]",1.06,0,0.43,0.29,0.76,1.02,1.33,2,7629.13,1
"beta_1[10]",1.42,0.01,0.47,0.6,1.1,1.39,1.7,2.49,8202.2,1
"beta_1[11]",1.15,0.01,0.46,0.37,0.83,1.12,1.42,2.16,6575.79,1
"beta_1[12]",0.88,0.01,0.42,0.1,0.6,0.87,1.15,1.75,5912.74,1
"beta_1[13]",1.02,0,0.4,0.3,0.75,1,1.27,1.86,6829.87,1
"beta_1[14]",0.65,0.01,0.4,-0.1,0.38,0.64,0.9,1.46,6142.67,1
"beta_1[15]",1.12,0.01,0.48,0.31,0.78,1.08,1.4,2.19,7713.48,1
"beta_1[16]",0.43,0,0.39,-0.3,0.17,0.42,0.69,1.21,6533.27,1
"beta_1[17]",0.97,0.01,0.48,0.19,0.63,0.91,1.23,2.06,6581.91,1
"beta_1[18]",1.05,0,0.38,0.38,0.79,1.02,1.28,1.88,7283.1,1
"beta_1[19]",1.03,0.01,0.44,0.3,0.73,0.99,1.28,2.03,6774.85,1
"beta_1[20]",1.3,0.01,0.52,0.38,0.95,1.27,1.62,2.44,8180.45,1
"beta_1[21]",0.86,0.01,0.43,0.12,0.56,0.82,1.11,1.82,7218.27,1
"beta_1[22]",1.01,0,0.4,0.28,0.74,0.98,1.25,1.86,7107.56,1
"beta_1[23]",1.23,0.01,0.48,0.35,0.91,1.21,1.52,2.24,7934.97,1
"beta_1[24]",1.42,0.01,0.45,0.61,1.11,1.39,1.68,2.41,7551.04,1
"beta_1[25]",1.56,0.01,0.46,0.73,1.25,1.55,1.85,2.54,7752.35,1
"beta_1[26]",1.08,0.01,0.46,0.29,0.76,1.03,1.34,2.14,7145.5,1
"beta_1[27]",1.32,0,0.4,0.57,1.05,1.31,1.58,2.12,7851.02,1
"beta_1[28]",1.25,0.01,0.49,0.38,0.92,1.23,1.56,2.32,7204.74,1
"beta_1[29]",0.92,0.01,0.43,0.15,0.63,0.89,1.18,1.86,6177.98,1
"beta_1[30]",0.86,0,0.39,0.17,0.59,0.83,1.09,1.72,6786.28,1
"beta_1[31]",1.21,0,0.41,0.45,0.93,1.18,1.47,2.08,8330.65,1
"beta_1[32]",0.94,0,0.38,0.26,0.68,0.92,1.17,1.77,7552.38,1
"beta_1[33]",1.23,0,0.45,0.42,0.93,1.21,1.51,2.18,9249.03,1
"beta_1[34]",1.27,0.01,0.48,0.45,0.94,1.23,1.56,2.34,6926.52,1
"beta_1[35]",0.98,0.01,0.48,0.13,0.66,0.95,1.26,2.04,7373.24,1
"beta_1[36]",1.2,0.01,0.43,0.41,0.91,1.19,1.47,2.11,7406.94,1
"beta_1[37]",0.67,0.01,0.44,-0.1,0.37,0.64,0.93,1.65,7083.73,1
"beta_1[38]",1.5,0.01,0.53,0.59,1.13,1.45,1.82,2.67,8244.44,1
"beta_1[39]",1,0.01,0.43,0.22,0.71,0.98,1.27,1.95,6921.14,1
"beta_1[40]",0.8,0,0.37,0.15,0.55,0.78,1.02,1.58,6700.34,1
"beta_1[41]",1.02,0,0.41,0.28,0.74,1,1.26,1.9,7295.29,1
"beta_1[42]",1.02,0.01,0.4,0.34,0.75,0.98,1.25,1.9,6264.49,1
"x_min[1]",-27.12,0.02,1.15,-29.36,-27.89,-27.13,-26.36,-24.82,2588.51,1
"x_min[2]",-27.15,0.02,1.17,-29.42,-27.93,-27.15,-26.35,-24.88,2536.76,1
"x_min[3]",-27.29,0.02,1.15,-29.56,-28.07,-27.29,-26.51,-25.06,2534.2,1
"x_min[4]",-27.06,0.02,1.17,-29.33,-27.86,-27.07,-26.27,-24.73,2569.41,1
"x_min[5]",-27.01,0.02,1.18,-29.36,-27.81,-27.01,-26.22,-24.65,2406.61,1
"x_min[6]",-27.16,0.02,1.16,-29.42,-27.94,-27.17,-26.39,-24.87,2590.93,1
"x_min[7]",-27.29,0.02,1.14,-29.5,-28.06,-27.29,-26.52,-25.05,2499.05,1
"x_min[8]",-27.08,0.02,1.15,-29.37,-27.84,-27.07,-26.3,-24.83,2573.72,1
"x_min[9]",-27.29,0.02,1.13,-29.5,-28.06,-27.3,-26.52,-25.09,2563.2,1
"x_min[10]",-27.35,0.02,1.14,-29.58,-28.14,-27.33,-26.56,-25.17,2772.81,1
"x_min[11]",-27.1,0.02,1.15,-29.35,-27.88,-27.1,-26.32,-24.87,2415.82,1
"x_min[12]",-27.46,0.02,1.11,-29.66,-28.21,-27.46,-26.72,-25.3,2571.77,1
"x_min[13]",-27.34,0.02,1.15,-29.57,-28.12,-27.35,-26.57,-25.06,2568.98,1
"x_min[14]",-27.55,0.02,1.15,-29.82,-28.32,-27.54,-26.78,-25.31,2572.49,1
"x_min[15]",-26.99,0.02,1.16,-29.3,-27.76,-26.99,-26.2,-24.72,2540.86,1
"x_min[16]",-27.5,0.02,1.13,-29.74,-28.26,-27.49,-26.72,-25.31,2596.35,1
"x_min[17]",-27.5,0.02,1.13,-29.73,-28.25,-27.49,-26.73,-25.3,2665.25,1
"x_min[18]",-27.1,0.02,1.16,-29.38,-27.87,-27.08,-26.31,-24.88,2479.25,1
"x_min[19]",-27.34,0.02,1.12,-29.53,-28.09,-27.34,-26.58,-25.15,2746.27,1
"x_min[20]",-27.26,0.02,1.15,-29.49,-28.05,-27.26,-26.48,-25.04,2523.68,1
"x_min[21]",-27.09,0.02,1.17,-29.38,-27.87,-27.09,-26.31,-24.79,2576.48,1
"x_min[22]",-27.63,0.02,1.12,-29.83,-28.39,-27.63,-26.87,-25.42,2602.63,1
"x_min[23]",-27.07,0.02,1.19,-29.37,-27.87,-27.07,-26.25,-24.75,2373.36,1
"x_min[24]",-26.98,0.02,1.18,-29.3,-27.77,-26.97,-26.19,-24.66,2544.37,1
"x_min[25]",-26.96,0.02,1.19,-29.3,-27.74,-26.98,-26.15,-24.63,2506.4,1
"x_min[26]",-27.41,0.02,1.12,-29.61,-28.16,-27.39,-26.66,-25.22,2473,1
"x_min[27]",-27.65,0.02,1.11,-29.83,-28.38,-27.65,-26.91,-25.45,2506.07,1
"x_min[28]",-27.17,0.02,1.16,-29.47,-27.96,-27.16,-26.37,-24.89,2363.53,1
"x_min[29]",-27.23,0.02,1.15,-29.49,-27.99,-27.24,-26.46,-24.95,2707.89,1
"x_min[30]",-27.16,0.02,1.15,-29.46,-27.94,-27.16,-26.37,-24.93,2631.72,1
"x_min[31]",-27.13,0.02,1.18,-29.5,-27.94,-27.13,-26.33,-24.79,2477.59,1
"x_min[32]",-27.27,0.02,1.12,-29.5,-28.02,-27.27,-26.53,-25.06,2643.62,1
"x_min[33]",-27.12,0.02,1.18,-29.45,-27.89,-27.11,-26.33,-24.79,2570.48,1
"x_min[34]",-26.98,0.02,1.18,-29.27,-27.79,-26.98,-26.17,-24.67,2702.4,1
"x_min[35]",-27.35,0.02,1.13,-29.59,-28.12,-27.37,-26.57,-25.16,2588.96,1
"x_min[36]",-27.13,0.02,1.16,-29.43,-27.92,-27.12,-26.34,-24.87,2552.78,1
"x_min[37]",-27.48,0.02,1.16,-29.76,-28.26,-27.47,-26.69,-25.26,2508.72,1
"x_min[38]",-27.03,0.02,1.17,-29.32,-27.82,-27.02,-26.24,-24.76,2503.8,1
"x_min[39]",-27.19,0.02,1.17,-29.52,-27.98,-27.18,-26.39,-24.92,2566.61,1
"x_min[40]",-27.33,0.02,1.13,-29.54,-28.1,-27.33,-26.58,-25.15,2710.01,1
"x_min[41]",-27.44,0.02,1.13,-29.67,-28.19,-27.44,-26.68,-25.2,2695.46,1
"x_min[42]",-27.44,0.02,1.12,-29.69,-28.19,-27.43,-26.69,-25.25,2620.01,1
"x_max[1]",19.64,0.02,1.24,17.25,18.8,19.64,20.47,22.08,2606.04,1
"x_max[2]",19.75,0.03,1.23,17.4,18.91,19.73,20.58,22.21,2310.46,1
"x_max[3]",19.65,0.02,1.25,17.2,18.79,19.65,20.5,22.11,2982.58,1
"x_max[4]",19.83,0.02,1.22,17.47,18.99,19.83,20.64,22.23,2679.43,1
"x_max[5]",19.53,0.02,1.25,17.11,18.69,19.54,20.37,21.97,2540.93,1
"x_max[6]",19.65,0.02,1.24,17.23,18.82,19.64,20.48,22.09,2524.3,1
"x_max[7]",19.62,0.02,1.25,17.16,18.78,19.62,20.46,22.07,2679.06,1
"x_max[8]",19.56,0.02,1.24,17.16,18.71,19.57,20.4,22,2620.68,1
"x_max[9]",19.85,0.02,1.21,17.5,19.01,19.83,20.67,22.23,2672.25,1
"x_max[10]",19.84,0.02,1.22,17.48,18.99,19.84,20.67,22.22,2505.37,1
"x_max[11]",19.66,0.02,1.25,17.21,18.81,19.66,20.52,22.1,2698.59,1
"x_max[12]",19.73,0.03,1.26,17.32,18.86,19.73,20.59,22.22,2374.33,1
"x_max[13]",19.66,0.02,1.24,17.26,18.8,19.66,20.48,22.12,2639.35,1
"x_max[14]",19.66,0.02,1.25,17.23,18.8,19.65,20.5,22.17,2788.5,1
"x_max[15]",19.73,0.02,1.21,17.4,18.92,19.72,20.54,22.15,2755.66,1
"x_max[16]",19.5,0.03,1.25,17.06,18.65,19.49,20.35,21.94,2497.94,1
"x_max[17]",19.71,0.02,1.24,17.32,18.87,19.71,20.55,22.19,2585.84,1
"x_max[18]",19.78,0.02,1.22,17.47,18.93,19.76,20.61,22.25,2565.82,1
"x_max[19]",19.52,0.02,1.25,17.07,18.65,19.51,20.38,21.95,2653.21,1
"x_max[20]",19.73,0.02,1.22,17.37,18.91,19.7,20.55,22.19,2628.19,1
"x_max[21]",19.78,0.02,1.22,17.43,18.96,19.78,20.59,22.2,2696.46,1
"x_max[22]",19.95,0.02,1.21,17.64,19.12,19.93,20.76,22.41,2491.32,1
"x_max[23]",19.9,0.02,1.24,17.54,19.05,19.9,20.74,22.35,2513.45,1
"x_max[24]",19.56,0.02,1.24,17.18,18.71,19.56,20.4,22.06,2702.65,1
"x_max[25]",19.43,0.02,1.25,17.01,18.59,19.43,20.26,21.92,2660.02,1
"x_max[26]",20.11,0.02,1.18,17.82,19.3,20.12,20.91,22.43,2810.79,1
"x_max[27]",19.97,0.02,1.19,17.66,19.14,19.97,20.77,22.34,2741.83,1
"x_max[28]",19.89,0.02,1.22,17.52,19.04,19.88,20.72,22.29,2673.82,1
"x_max[29]",19.51,0.02,1.24,17.09,18.66,19.52,20.35,21.9,2686.33,1
"x_max[30]",19.86,0.02,1.21,17.56,19.03,19.85,20.66,22.27,2701.62,1
"x_max[31]",20.05,0.02,1.21,17.72,19.23,20.03,20.86,22.44,2755.29,1
"x_max[32]",19.59,0.02,1.25,17.14,18.74,19.57,20.44,22.03,2588.25,1
"x_max[33]",19.9,0.02,1.22,17.6,19.06,19.88,20.72,22.33,2594.8,1
"x_max[34]",19.48,0.03,1.25,17.07,18.63,19.47,20.33,21.91,2410.83,1
"x_max[35]",19.89,0.02,1.21,17.53,19.08,19.88,20.71,22.27,2835.94,1
"x_max[36]",20.03,0.02,1.19,17.76,19.22,20.01,20.83,22.41,2811.31,1
"x_max[37]",19.87,0.02,1.23,17.52,19.02,19.87,20.69,22.28,2559.47,1
"x_max[38]",19.77,0.02,1.2,17.45,18.95,19.76,20.57,22.16,2732.01,1
"x_max[39]",19.92,0.02,1.21,17.55,19.09,19.9,20.73,22.31,2685.63,1
"x_max[40]",19.83,0.02,1.22,17.5,18.99,19.82,20.65,22.24,2618.35,1
"x_max[41]",19.65,0.02,1.25,17.19,18.8,19.65,20.47,22.15,2627.83,1
"x_max[42]",19.86,0.02,1.24,17.48,19.01,19.86,20.68,22.31,2897.48,1
"mu[1]",1.09,0,0.3,0.53,0.88,1.08,1.28,1.72,8024.82,1
"mu[2]",1.09,0,0.3,0.53,0.88,1.08,1.28,1.72,8024.82,1
"mu[3]",1.09,0,0.3,0.53,0.88,1.08,1.28,1.72,8024.82,1
"mu[4]",1.09,0,0.3,0.53,0.88,1.08,1.28,1.72,8024.82,1
"mu[5]",1.79,0,0.35,1.1,1.56,1.79,2.01,2.51,10085.88,1
"mu[6]",1.79,0,0.35,1.1,1.56,1.79,2.01,2.51,10085.88,1
"mu[7]",1.79,0,0.35,1.1,1.56,1.79,2.01,2.51,10085.88,1
"mu[8]",1.79,0,0.35,1.1,1.56,1.79,2.01,2.51,10085.88,1
"mu[9]",2.32,0,0.38,1.56,2.08,2.32,2.57,3.07,10899.91,1
"mu[10]",2.32,0,0.38,1.56,2.08,2.32,2.57,3.07,10899.91,1
"mu[11]",2.32,0,0.38,1.56,2.08,2.32,2.57,3.07,10899.91,1
"mu[12]",2.32,0,0.38,1.56,2.08,2.32,2.57,3.07,10899.91,1
"mu[13]",2.52,0,0.4,1.71,2.26,2.52,2.77,3.3,11587.28,1
"mu[14]",2.52,0,0.4,1.71,2.26,2.52,2.77,3.3,11587.28,1
"mu[15]",2.52,0,0.4,1.71,2.26,2.52,2.77,3.3,11587.28,1
"mu[16]",2.52,0,0.4,1.71,2.26,2.52,2.77,3.3,11587.28,1
"mu[17]",2.27,0,0.39,1.5,2.02,2.27,2.52,3.06,11703.26,1
"mu[18]",2.27,0,0.39,1.5,2.02,2.27,2.52,3.06,11703.26,1
"mu[19]",2.27,0,0.39,1.5,2.02,2.27,2.52,3.06,11703.26,1
"mu[20]",2.27,0,0.39,1.5,2.02,2.27,2.52,3.06,11703.26,1
"mu[21]",1.62,0,0.37,0.93,1.37,1.61,1.85,2.38,9911.48,1
"mu[22]",1.62,0,0.37,0.93,1.37,1.61,1.85,2.38,9911.48,1
"mu[23]",1.62,0,0.37,0.93,1.37,1.61,1.85,2.38,9911.48,1
"mu[24]",1.62,0,0.37,0.93,1.37,1.61,1.85,2.38,9911.48,1
"mu[25]",0.78,0,0.31,0.28,0.55,0.74,0.97,1.49,6920.28,1
"mu[26]",0.78,0,0.31,0.28,0.55,0.74,0.97,1.49,6920.28,1
"mu[27]",0.78,0,0.31,0.28,0.55,0.74,0.97,1.49,6920.28,1
"mu[28]",0.78,0,0.31,0.28,0.55,0.74,0.97,1.49,6920.28,1
"mu[29]",0.13,0,0.13,0,0.04,0.09,0.18,0.49,4738.78,1
"mu[30]",0.13,0,0.13,0,0.04,0.09,0.18,0.49,4738.78,1
"mu[31]",0.13,0,0.13,0,0.04,0.09,0.18,0.49,4738.78,1
"mu[32]",1.16,0,0.31,0.59,0.95,1.15,1.37,1.79,7880.97,1
"mu[33]",1.16,0,0.31,0.59,0.95,1.15,1.37,1.79,7880.97,1
"mu[34]",1.16,0,0.31,0.59,0.95,1.15,1.37,1.79,7880.97,1
"mu[35]",1.16,0,0.31,0.59,0.95,1.15,1.37,1.79,7880.97,1
"mu[36]",2.05,0,0.36,1.33,1.82,2.05,2.28,2.76,9298.83,1
"mu[37]",2.05,0,0.36,1.33,1.82,2.05,2.28,2.76,9298.83,1
"mu[38]",2.05,0,0.36,1.33,1.82,2.05,2.28,2.76,9298.83,1
"mu[39]",2.05,0,0.36,1.33,1.82,2.05,2.28,2.76,9298.83,1
"mu[40]",2.86,0,0.39,2.06,2.62,2.87,3.11,3.6,10414.69,1
"mu[41]",2.86,0,0.39,2.06,2.62,2.87,3.11,3.6,10414.69,1
"mu[42]",2.86,0,0.39,2.06,2.62,2.87,3.11,3.6,10414.69,1
"mu[43]",2.86,0,0.39,2.06,2.62,2.87,3.11,3.6,10414.69,1
"mu[44]",3.38,0,0.42,2.51,3.11,3.39,3.65,4.21,10656.78,1
"mu[45]",3.38,0,0.42,2.51,3.11,3.39,3.65,4.21,10656.78,1
"mu[46]",3.38,0,0.42,2.51,3.11,3.39,3.65,4.21,10656.78,1
"mu[47]",3.38,0,0.42,2.51,3.11,3.39,3.65,4.21,10656.78,1
"mu[48]",3.41,0,0.45,2.5,3.13,3.41,3.7,4.3,10512.85,1
"mu[49]",3.41,0,0.45,2.5,3.13,3.41,3.7,4.3,10512.85,1
"mu[50]",3.41,0,0.45,2.5,3.13,3.41,3.7,4.3,10512.85,1
"mu[51]",3.41,0,0.45,2.5,3.13,3.41,3.7,4.3,10512.85,1
"mu[52]",2.82,0,0.44,1.96,2.55,2.82,3.11,3.68,10102.42,1
"mu[53]",2.82,0,0.44,1.96,2.55,2.82,3.11,3.68,10102.42,1
"mu[54]",2.82,0,0.44,1.96,2.55,2.82,3.11,3.68,10102.42,1
"mu[55]",1.69,0,0.41,0.91,1.4,1.67,1.96,2.51,8766.96,1
"mu[56]",1.69,0,0.41,0.91,1.4,1.67,1.96,2.51,8766.96,1
"mu[57]",1.69,0,0.41,0.91,1.4,1.67,1.96,2.51,8766.96,1
"mu[58]",1.69,0,0.41,0.91,1.4,1.67,1.96,2.51,8766.96,1
"mu[59]",0.4,0,0.27,0.03,0.2,0.36,0.55,1.05,5805.29,1
"mu[60]",0.4,0,0.27,0.03,0.2,0.36,0.55,1.05,5805.29,1
"mu[61]",0.4,0,0.27,0.03,0.2,0.36,0.55,1.05,5805.29,1
"mu[62]",0.4,0,0.27,0.03,0.2,0.36,0.55,1.05,5805.29,1
"mu[63]",1.34,0,0.37,0.64,1.09,1.33,1.58,2.06,9104.81,1
"mu[64]",1.34,0,0.37,0.64,1.09,1.33,1.58,2.06,9104.81,1
"mu[65]",1.34,0,0.37,0.64,1.09,1.33,1.58,2.06,9104.81,1
"mu[66]",2.18,0,0.45,1.29,1.89,2.19,2.47,3.06,10237.85,1
"mu[67]",2.18,0,0.45,1.29,1.89,2.19,2.47,3.06,10237.85,1
"mu[68]",2.18,0,0.45,1.29,1.89,2.19,2.47,3.06,10237.85,1
"mu[69]",2.18,0,0.45,1.29,1.89,2.19,2.47,3.06,10237.85,1
"mu[70]",2.85,0,0.49,1.87,2.54,2.86,3.18,3.84,10865.06,1
"mu[71]",2.85,0,0.49,1.87,2.54,2.86,3.18,3.84,10865.06,1
"mu[72]",2.85,0,0.49,1.87,2.54,2.86,3.18,3.84,10865.06,1
"mu[73]",2.85,0,0.49,1.87,2.54,2.86,3.18,3.84,10865.06,1
"mu[74]",3.17,0,0.5,2.17,2.86,3.17,3.49,4.17,11160.71,1
"mu[75]",3.17,0,0.5,2.17,2.86,3.17,3.49,4.17,11160.71,1
"mu[76]",3.17,0,0.5,2.17,2.86,3.17,3.49,4.17,11160.71,1
"mu[77]",3,0,0.47,2.07,2.71,3,3.29,3.96,10956.53,1
"mu[78]",3,0,0.47,2.07,2.71,3,3.29,3.96,10956.53,1
"mu[79]",3,0,0.47,2.07,2.71,3,3.29,3.96,10956.53,1
"mu[80]",3,0,0.47,2.07,2.71,3,3.29,3.96,10956.53,1
"mu[81]",2.32,0,0.45,1.45,2.01,2.3,2.6,3.26,10030.5,1
"mu[82]",2.32,0,0.45,1.45,2.01,2.3,2.6,3.26,10030.5,1
"mu[83]",1.27,0,0.43,0.54,0.96,1.24,1.55,2.2,8300.42,1
"mu[84]",1.27,0,0.43,0.54,0.96,1.24,1.55,2.2,8300.42,1
"mu[85]",1.27,0,0.43,0.54,0.96,1.24,1.55,2.2,8300.42,1
"mu[86]",0.28,0,0.24,0,0.1,0.22,0.39,0.89,5731.04,1
"mu[87]",0.28,0,0.24,0,0.1,0.22,0.39,0.89,5731.04,1
"mu[88]",0.28,0,0.24,0,0.1,0.22,0.39,0.89,5731.04,1
"mu[89]",0.28,0,0.24,0,0.1,0.22,0.39,0.89,5731.04,1
"mu[90]",1.08,0,0.4,0.41,0.79,1.04,1.33,1.96,7501.73,1
"mu[91]",1.08,0,0.4,0.41,0.79,1.04,1.33,1.96,7501.73,1
"mu[92]",1.08,0,0.4,0.41,0.79,1.04,1.33,1.96,7501.73,1
"mu[93]",1.08,0,0.4,0.41,0.79,1.04,1.33,1.96,7501.73,1
"mu[94]",1.99,0.01,0.5,1.05,1.64,1.97,2.31,3.04,9306.66,1
"mu[95]",1.99,0.01,0.5,1.05,1.64,1.97,2.31,3.04,9306.66,1
"mu[96]",1.99,0.01,0.5,1.05,1.64,1.97,2.31,3.04,9306.66,1
"mu[97]",2.89,0.01,0.57,1.79,2.51,2.88,3.25,4.03,9853.14,1
"mu[98]",2.89,0.01,0.57,1.79,2.51,2.88,3.25,4.03,9853.14,1
"mu[99]",2.89,0.01,0.57,1.79,2.51,2.88,3.25,4.03,9853.14,1
"mu[100]",2.89,0.01,0.57,1.79,2.51,2.88,3.25,4.03,9853.14,1
"mu[101]",3.54,0.01,0.64,2.31,3.12,3.54,3.96,4.83,9697.08,1
"mu[102]",3.54,0.01,0.64,2.31,3.12,3.54,3.96,4.83,9697.08,1
"mu[103]",3.54,0.01,0.64,2.31,3.12,3.54,3.96,4.83,9697.08,1
"mu[104]",3.54,0.01,0.64,2.31,3.12,3.54,3.96,4.83,9697.08,1
"mu[105]",3.7,0.01,0.69,2.38,3.24,3.69,4.13,5.14,9664.42,1
"mu[106]",3.7,0.01,0.69,2.38,3.24,3.69,4.13,5.14,9664.42,1
"mu[107]",3.7,0.01,0.69,2.38,3.24,3.69,4.13,5.14,9664.42,1
"mu[108]",3.7,0.01,0.69,2.38,3.24,3.69,4.13,5.14,9664.42,1
"mu[109]",3.17,0.01,0.64,1.97,2.74,3.15,3.57,4.49,10324.76,1
"mu[110]",3.17,0.01,0.64,1.97,2.74,3.15,3.57,4.49,10324.76,1
"mu[111]",3.17,0.01,0.64,1.97,2.74,3.15,3.57,4.49,10324.76,1
"mu[112]",3.17,0.01,0.64,1.97,2.74,3.15,3.57,4.49,10324.76,1
"mu[113]",1.95,0.01,0.51,1,1.6,1.93,2.27,3.03,10169.93,1
"mu[114]",1.95,0.01,0.51,1,1.6,1.93,2.27,3.03,10169.93,1
"mu[115]",1.95,0.01,0.51,1,1.6,1.93,2.27,3.03,10169.93,1
"mu[116]",1.95,0.01,0.51,1,1.6,1.93,2.27,3.03,10169.93,1
"mu[117]",0.49,0,0.32,0.03,0.25,0.43,0.68,1.26,5431,1
"mu[118]",0.49,0,0.32,0.03,0.25,0.43,0.68,1.26,5431,1
"mu[119]",0.49,0,0.32,0.03,0.25,0.43,0.68,1.26,5431,1
"mu[120]",0.49,0,0.32,0.03,0.25,0.43,0.68,1.26,5431,1
"mu[121]",0.83,0,0.35,0.3,0.58,0.78,1.03,1.65,6711.07,1
"mu[122]",0.83,0,0.35,0.3,0.58,0.78,1.03,1.65,6711.07,1
"mu[123]",0.83,0,0.35,0.3,0.58,0.78,1.03,1.65,6711.07,1
"mu[124]",0.83,0,0.35,0.3,0.58,0.78,1.03,1.65,6711.07,1
"mu[125]",1.65,0,0.47,0.84,1.33,1.62,1.94,2.67,9490.37,1
"mu[126]",1.65,0,0.47,0.84,1.33,1.62,1.94,2.67,9490.37,1
"mu[127]",1.65,0,0.47,0.84,1.33,1.62,1.94,2.67,9490.37,1
"mu[128]",2.5,0.01,0.54,1.48,2.14,2.47,2.84,3.63,11636.09,1
"mu[129]",2.5,0.01,0.54,1.48,2.14,2.47,2.84,3.63,11636.09,1
"mu[130]",2.5,0.01,0.54,1.48,2.14,2.47,2.84,3.63,11636.09,1
"mu[131]",2.5,0.01,0.54,1.48,2.14,2.47,2.84,3.63,11636.09,1
"mu[132]",3.09,0.01,0.6,1.94,2.69,3.08,3.47,4.32,10945.74,1
"mu[133]",3.09,0.01,0.6,1.94,2.69,3.08,3.47,4.32,10945.74,1
"mu[134]",3.09,0.01,0.6,1.94,2.69,3.08,3.47,4.32,10945.74,1
"mu[135]",3.11,0.01,0.61,1.97,2.7,3.1,3.51,4.38,10617.67,1
"mu[136]",3.11,0.01,0.61,1.97,2.7,3.1,3.51,4.38,10617.67,1
"mu[137]",3.11,0.01,0.61,1.97,2.7,3.1,3.51,4.38,10617.67,1
"mu[138]",3.11,0.01,0.61,1.97,2.7,3.1,3.51,4.38,10617.67,1
"mu[139]",2.42,0.01,0.57,1.4,2.03,2.38,2.76,3.66,11068.12,1
"mu[140]",2.42,0.01,0.57,1.4,2.03,2.38,2.76,3.66,11068.12,1
"mu[141]",2.42,0.01,0.57,1.4,2.03,2.38,2.76,3.66,11068.12,1
"mu[142]",2.42,0.01,0.57,1.4,2.03,2.38,2.76,3.66,11068.12,1
"mu[143]",1.22,0.01,0.49,0.45,0.87,1.16,1.5,2.36,8497.82,1
"mu[144]",1.22,0.01,0.49,0.45,0.87,1.16,1.5,2.36,8497.82,1
"mu[145]",1.22,0.01,0.49,0.45,0.87,1.16,1.5,2.36,8497.82,1
"mu[146]",0.2,0,0.22,0,0.05,0.13,0.28,0.8,4377.62,1
"mu[147]",0.2,0,0.22,0,0.05,0.13,0.28,0.8,4377.62,1
"mu[148]",0.2,0,0.22,0,0.05,0.13,0.28,0.8,4377.62,1
"mu[149]",1.3,0,0.44,0.53,0.99,1.28,1.59,2.24,10056.22,1
"mu[150]",1.3,0,0.44,0.53,0.99,1.28,1.59,2.24,10056.22,1
"mu[151]",1.3,0,0.44,0.53,0.99,1.28,1.59,2.24,10056.22,1
"mu[152]",2.11,0.01,0.55,1.1,1.72,2.09,2.47,3.24,10614.94,1
"mu[153]",2.11,0.01,0.55,1.1,1.72,2.09,2.47,3.24,10614.94,1
"mu[154]",2.11,0.01,0.55,1.1,1.72,2.09,2.47,3.24,10614.94,1
"mu[155]",2.11,0.01,0.55,1.1,1.72,2.09,2.47,3.24,10614.94,1
"mu[156]",2.7,0.01,0.6,1.58,2.29,2.68,3.09,3.91,11298.8,1
"mu[157]",2.7,0.01,0.6,1.58,2.29,2.68,3.09,3.91,11298.8,1
"mu[158]",2.7,0.01,0.6,1.58,2.29,2.68,3.09,3.91,11298.8,1
"mu[159]",2.7,0.01,0.6,1.58,2.29,2.68,3.09,3.91,11298.8,1
